Date,Open_spy,High_spy,Low_spy,Close_spy,Adj Close_spy,Volume_spy,prev_adj_Close_spy,Target
2011-04-28,135.429993,136.28999299999998,135.41000400000001,136.110001,113.45360600000001,124791100,113.086876,0.0032376581625861434
2011-04-29,136.16000400000001,136.570007,135.979996,136.429993,113.720352,115094100,113.45360600000001,0.002348386451850537
2011-05-02,137.070007,137.179993,135.949997,136.220001,113.545296,126278700,113.720352,-0.001540541090673031
2011-05-03,135.96000700000002,136.190002,135.03999299999998,135.729996,113.13686399999999,138375000,113.545296,-0.0036035693499796295
2011-05-04,135.669998,135.729996,134.229996,134.830002,112.386673,182678500,113.13686399999999,-0.006652908844961836
2011-05-05,134.080002,134.949997,133.020004,133.610001,111.369766,226900000,112.386673,-0.00908947251586234
2011-05-06,134.940002,135.630005,133.679993,134.199997,111.861557,222787200,111.369766,0.004406118182891383
2011-05-09,134.190002,135.110001,133.979996,134.720001,112.295006,114104500,111.861557,0.003867382105114281
2011-05-10,135.169998,136.110001,135.0,135.869995,113.253578,114806900,112.295006,0.008499967096673444
2011-05-11,135.669998,135.690002,133.820007,134.440002,112.06159199999999,193564200,113.253578,-0.010580708971834163
2011-05-12,134.080002,135.360001,133.389999,135.080002,112.595055,171550700,112.06159199999999,0.00474914951136185
2011-05-13,135.149994,135.33999599999999,133.559998,134.03999299999998,111.72816499999999,157444900,112.595055,-0.007728975319190923
2011-05-16,133.559998,134.610001,132.970001,133.190002,111.019669,141675400,111.72816499999999,-0.006361439090604826
2011-05-17,132.690002,133.350006,132.119995,133.169998,111.003029,192686200,111.019669,-0.0001498945844824462
2011-05-18,133.240005,134.5,132.949997,134.360001,111.994919,135217900,111.003029,0.008896014966291332
2011-05-19,134.800003,135.029999,133.940002,134.679993,112.26163500000001,119489500,111.994919,0.0023786696174603605
2011-05-20,134.330002,134.679993,133.360001,133.610001,111.369766,182594900,112.26163500000001,-0.007976283513680293
2011-05-23,131.979996,132.720001,131.58999599999999,132.059998,110.077751,168700000,111.369766,-0.011668946917978928
2011-05-24,132.440002,132.729996,131.699997,131.949997,109.986069,147199600,110.077751,-0.0008332310627379158
2011-05-25,131.419998,132.940002,131.380005,132.389999,110.35282099999999,151050100,109.986069,0.0033289841725130387
2011-05-26,132.029999,133.240005,131.779999,133.0,110.861298,164850000,110.35282099999999,0.004597155894066063
2011-05-27,133.369995,133.869995,132.96000700000002,133.509995,111.28638500000001,120921900,110.861298,0.0038270713706740622
2011-05-31,134.770004,134.919998,133.83999599999999,134.899994,112.44502299999999,164731200,111.28638500000001,0.010357493999960887
2011-06-01,134.509995,134.919998,131.759995,131.869995,109.919395,233094300,112.44502299999999,-0.022717093298891378
2011-06-02,131.96000700000002,132.240005,130.96000700000002,131.729996,109.80271100000002,200466800,109.919395,-0.0010621053392680935
2011-06-03,130.149994,131.419998,130.080002,130.419998,108.71075400000001,234690200,109.80271100000002,-0.009994497040393568
2011-06-06,130.08999599999999,130.360001,128.869995,129.03999299999998,107.56046299999998,179951200,108.71075400000001,-0.010637586110728847
2011-06-07,129.699997,130.070007,128.850006,128.96000700000002,107.49380500000001,161660500,107.56046299999998,-0.0006199179654009512
2011-06-08,128.759995,129.190002,128.179993,128.419998,107.04369399999999,198696400,107.49380500000001,-0.004196111752365006
2011-06-09,128.770004,129.929993,128.46000700000002,129.399994,107.86055800000001,160964400,107.04369399999999,0.00760215702076561
2011-06-10,128.850006,128.929993,127.260002,127.599998,106.360161,238629400,107.86055800000001,-0.014008183167951493
2011-06-13,127.889999,128.240005,127.050003,127.699997,106.443504,207599800,106.360161,0.0007832854219040897
2011-06-14,128.869995,129.770004,128.820007,129.320007,107.79385400000001,160570400,106.443504,0.0126062783400398
2011-06-15,128.240005,129.300003,126.68,127.019997,105.876709,300958000,107.79385400000001,-0.017945349344134165
2011-06-16,127.059998,127.970001,126.32,127.300003,106.110123,308032800,105.876709,0.0022021565408207877
2011-06-17,127.93,127.940002,126.620003,127.050003,106.42676499999999,233284900,106.110123,0.002979644966568884
2011-06-20,126.620003,127.970001,126.58000200000001,127.699997,106.97123700000002,159479000,106.42676499999999,0.0051028892152436
2011-06-21,128.360001,129.699997,127.75,129.449997,108.437164,193157300,106.97123700000002,0.013610886336218542
2011-06-22,129.050003,129.809998,128.58999599999999,128.669998,107.783775,176703000,108.437164,-0.006043734634282316
2011-06-23,127.160004,128.639999,126.190002,128.300003,107.47383899999998,334286500,107.783775,-0.00287967713123205
2011-06-24,128.270004,128.369995,126.620003,126.809998,106.225677,226129300,107.47383899999998,-0.011681600566921801
2011-06-27,126.889999,128.429993,126.639999,127.940002,107.17229499999999,168904700,106.225677,0.008871913825727162
2011-06-28,128.449997,129.630005,128.270004,129.610001,108.571198,165556300,107.17229499999999,0.012968387468006881
2011-06-29,130.199997,130.929993,129.630005,130.720001,109.501015,244295500,108.571198,0.008527658081389333
2011-06-30,131.139999,132.179993,130.71000700000002,131.970001,110.548096,223322700,109.501015,0.00951686555912179
2011-07-01,132.08999599999999,134.100006,131.779999,133.919998,112.18158000000001,202385700,110.548096,0.014668124308938602
2011-07-05,133.779999,134.080002,133.389999,133.809998,112.089424,165936000,112.18158000000001,-0.0008218271960549473
2011-07-06,133.490005,134.139999,133.110001,133.970001,112.22348000000001,143331600,112.089424,0.0011952590650770034
2011-07-07,135.16000400000001,135.699997,134.880005,135.360001,113.38781000000002,170464200,112.22348000000001,0.010321649567687885
2011-07-08,133.830002,135.360001,133.389999,134.399994,112.583656,194100500,113.38781000000002,-0.00711733573149953
2011-07-11,132.75,133.179993,131.66000400000001,131.970001,110.548096,195918600,112.583656,-0.018245870014149013
2011-07-12,131.690002,132.779999,131.360001,131.399994,110.070625,214675700,110.548096,-0.004328478955150317
2011-07-13,132.08999599999999,133.220001,131.520004,131.83999599999999,110.439201,204062600,110.070625,0.0033429471142509826
2011-07-14,132.169998,132.779999,130.679993,130.929993,109.67691,226111800,110.439201,-0.006926290347533559
2011-07-15,131.66000400000001,131.869995,130.770004,131.690002,110.313553,220012800,109.67691,0.005787930700446253
2011-07-18,131.080002,131.279999,129.630005,130.610001,109.408875,196872100,110.313553,-0.008234781679198555
2011-07-19,131.33999599999999,132.889999,131.309998,132.729996,111.184738,166554900,109.408875,0.016101113183723648
2011-07-20,133.070007,133.149994,132.419998,132.649994,111.11771399999999,137145400,111.184738,-0.0006029983153847951
2011-07-21,133.399994,134.820007,132.669998,134.490005,112.65907299999999,245246300,111.11771399999999,0.01377607925491997
2011-07-22,134.520004,134.720001,133.759995,134.580002,112.73443600000002,126019400,112.65907299999999,0.0006687238079114977
2011-07-25,133.300003,134.490005,133.16000400000001,133.830002,112.10619399999999,136653800,112.73443600000002,-0.005588346154151047
2011-07-26,133.740005,133.96000700000002,133.029999,133.330002,111.687325,131278200,112.10619399999999,-0.003743356742376136
2011-07-27,132.58999599999999,132.630005,130.429993,130.600006,109.400475,249020100,111.687325,-0.020687994203394844
2011-07-28,130.600006,131.770004,130.009995,130.220001,109.082169,207939900,109.400475,-0.002913789575028858
2011-07-29,128.91000400000001,130.550003,127.970001,129.330002,108.33663200000001,307038400,109.082169,-0.006858099839313958
2011-08-01,130.83999599999999,130.96000700000002,127.529999,128.779999,107.87593799999999,325790900,108.33663200000001,-0.00426149781390972
2011-08-02,127.809998,128.5,125.489998,125.489998,105.119957,346653800,107.87593799999999,-0.025879698935018958
2011-08-03,125.660004,126.309998,123.529999,126.16999799999999,105.68958300000001,370830800,105.119957,0.00540418983257851
2011-08-04,124.41999799999999,124.620003,120.059998,120.260002,100.73893000000001,520721800,105.68958300000001,-0.0479740166530096
2011-08-05,121.760002,122.07,116.860001,120.08000200000001,100.588165,655619200,100.73893000000001,-0.0014977122496331319
2011-08-08,116.910004,120.120003,112.019997,112.260002,94.03750600000001,702263900,100.588165,-0.06734090391916503
2011-08-09,114.07,117.639999,110.269997,117.480003,98.41020999999999,717828700,94.03750600000001,0.04545085614742472
2011-08-10,115.260002,116.279999,111.949997,112.290001,94.06264499999999,662607400,98.41020999999999,-0.04518356236784982
2011-08-11,113.260002,118.91999799999999,112.32,117.33000200000001,98.284523,487979700,94.06264499999999,0.043905571694793366
2011-08-12,118.400002,119.209999,117.279999,118.120003,98.946297,313731600,98.284523,0.00671068024240018
2011-08-15,119.190002,120.739998,119.0,120.620003,101.040482,258810600,98.946297,0.02094400001138297
2011-08-16,119.470001,120.690002,118.309998,119.589996,100.177673,294095200,101.040482,-0.008575908948389888
2011-08-17,120.25,121.199997,118.720001,119.66999799999999,100.244698,238201100,100.177673,0.0006688375370895727
2011-08-18,116.5,119.709999,113.389999,114.510002,95.922302,512956300,100.244698,-0.04407566741026692
2011-08-19,112.959999,115.879997,112.5,112.639999,94.355804,428281300,95.922302,-0.016465724041424323
2011-08-22,115.16999799999999,115.230003,112.410004,112.730003,94.431236,275090600,94.355804,0.0007991226941657104
2011-08-23,113.150002,116.57,112.58000200000001,116.440002,97.53899399999999,331136600,94.431236,0.032380328261274016
2011-08-24,116.190002,118.239998,115.91999799999999,118.08000200000001,98.91278100000001,246869700,97.53899399999999,0.013986225314735812
2011-08-25,118.730003,119.400002,115.870003,116.279999,97.404976,312365400,98.91278100000001,-0.015361164186791676
2011-08-26,115.690002,118.510002,113.849998,117.970001,98.820625,314495900,97.404976,0.01442904038903059
2011-08-29,119.559998,121.43,118.059998,121.360001,101.66037,190977200,98.820625,0.02833121356681101
2011-08-30,120.83000200000001,122.43,119.260002,121.68,101.928421,241315700,101.66037,0.002633260442026497
2011-08-31,122.459999,123.510002,121.300003,122.220001,102.380775,301828400,101.928421,0.00442813880156212
2011-09-01,122.290001,123.400002,120.779999,120.940002,101.30854000000001,254585900,102.380775,-0.010528239090009883
2011-09-02,118.41999799999999,120.870003,117.43,117.849998,98.720123,255517200,101.30854000000001,-0.0258819056441979
2011-09-06,114.389999,117.160004,114.379997,116.989998,97.99971,285130500,98.720123,-0.0073242866219169755
2011-09-07,118.760002,120.339996,118.360001,120.290001,100.764053,209803200,97.99971,0.02781715548826913
2011-09-08,119.57,120.940002,118.769997,119.040001,99.716957,250568200,100.764053,-0.01044593222427892
2011-09-09,117.68,119.059998,115.279999,115.91999799999999,97.103401,380195100,99.716957,-0.026559342315965573
2011-09-12,114.470001,116.760002,114.050003,116.66999799999999,97.731667,305793500,97.103401,0.006449230973131215
2011-09-13,117.050003,118.18,116.220001,117.739998,98.627983,272514700,97.731667,0.009129393185826729
2011-09-14,118.339996,120.800003,116.720001,119.370003,99.99337,319389500,98.627983,0.01374885920064628
2011-09-15,120.650002,121.470001,119.400002,121.43,101.71901700000001,326777200,99.99337,0.01711039293414185
2011-09-16,121.290001,121.970001,120.32,121.519997,102.32103000000001,284528300,101.71901700000001,0.005900946953800279
2011-09-19,119.529999,120.93,118.720001,120.309998,101.302216,241517000,102.32103000000001,-0.01000693704574207
2011-09-20,120.82,121.989998,120.010002,120.16999799999999,101.184326,218932200,101.302216,-0.0011644231972756103
2011-09-21,120.230003,120.599998,116.440002,116.629997,98.20360600000001,316251300,101.184326,-0.02990092777125497
2011-09-22,113.25,114.209999,111.300003,112.860001,95.029236,513911300,98.20360600000001,-0.03285834403936505
2011-09-23,112.110001,114.160004,112.019997,113.540001,95.601784,307242500,95.029236,0.0060068893466525
2011-09-26,114.610001,116.400002,112.980003,116.239998,97.875214,260673700,95.601784,0.023501859799795355
2011-09-27,118.529999,119.559998,116.839996,117.540001,98.96981,311753900,97.875214,0.011121513362186697
2011-09-28,117.779999,118.489998,114.970001,115.139999,96.94901999999999,286696800,98.96981,-0.02062958079876598
2011-09-29,117.050003,117.629997,113.93,116.050003,97.715248,298108900,96.94901999999999,0.007872343137640847
2011-09-30,114.449997,115.449997,113.07,113.150002,95.273422,288392300,97.715248,-0.02530673243119974
2011-10-03,112.489998,113.949997,109.809998,109.93,92.562164,365136800,95.273422,-0.028870421999077855
2011-10-04,108.349998,112.58000200000001,107.43,112.339996,94.59137,459177500,92.562164,0.0216857836391382
2011-10-05,112.620003,114.720001,111.58000200000001,114.41999799999999,96.34275799999999,284108000,94.59137,0.018345982888108736
2011-10-06,114.360001,116.660004,113.510002,116.489998,98.085724,257800800,96.34275799999999,0.01792960243808306
2011-10-07,117.16999799999999,117.25,115.059998,115.709999,97.428963,312657900,98.085724,-0.006718303165359707
2011-10-10,117.68,119.629997,117.66999799999999,119.58000200000001,100.687538,230666300,97.428963,0.03289851050080461
2011-10-11,118.870003,120.040001,118.75,119.699997,100.788567,209088000,100.687538,0.0010028882429287123
2011-10-12,120.599998,122.139999,120.33000200000001,120.75,101.672691,281544900,100.788567,0.008733815336065653
2011-10-13,120.040001,120.870003,119.120003,120.510002,101.470619,212538800,101.672691,-0.0019894533238504764
2011-10-14,121.910004,122.599998,121.230003,122.57,103.205147,211397600,101.470619,0.016949437237197884
2011-10-17,121.989998,122.550003,119.93,120.230003,101.234848,202311600,103.205147,-0.019275680429455377
2011-10-18,120.139999,123.5,119.199997,122.58000200000001,103.21356999999999,318857900,101.234848,0.019357291245829522
2011-10-19,122.379997,123.08000200000001,120.709999,121.129997,101.992653,226601300,103.21356999999999,-0.011899555372912651
2011-10-20,121.43,122.099998,119.82,121.660004,102.438919,262075600,101.992653,0.004365927478835019
2011-10-21,123.089996,124.120003,122.720001,123.970001,104.383972,278999400,102.438919,0.018809430001070382
2011-10-24,124.16999799999999,125.800003,124.059998,125.489998,105.66378799999998,203215600,104.383972,0.012186103177699081
2011-10-25,124.889999,124.949997,122.779999,123.050003,103.609314,268596800,105.66378799999998,-0.019635012676657126
2011-10-26,124.349998,124.769997,122.209999,124.300003,104.66184200000001,289053800,103.609314,0.010107371377099383
2011-10-27,127.629997,129.419998,126.610001,128.630005,108.307724,393220200,104.66184200000001,0.03424187123373379
2011-10-28,128.0,128.850006,127.800003,128.600006,108.28246299999999,225906500,108.307724,-0.0002332607997104219
2011-10-31,127.160004,128.619995,125.32,125.5,105.67224099999999,228146700,108.28246299999999,-0.024400973309385954
2011-11-01,122.029999,123.510002,121.519997,122.0,102.725189,416565800,105.67224099999999,-0.02828488312945332
2011-11-02,123.83000200000001,124.400002,122.790001,123.989998,104.400803,244717600,102.725189,0.016180012358344875
2011-11-03,125.269997,126.5,123.599998,126.25,106.30374099999999,291174800,104.400803,0.0180631105892326
2011-11-04,125.230003,125.699997,124.010002,125.480003,105.65541100000002,249401600,106.30374099999999,-0.006117518548344414
2011-11-07,125.389999,126.389999,124.199997,126.260002,106.312172,196617200,105.65541100000002,0.006196825876619627
2011-11-08,126.91999799999999,128.020004,125.709999,127.879997,107.676231,224426300,106.312172,0.012749078519136425
2011-11-09,124.889999,125.800003,122.860001,123.160004,103.70193499999999,337982000,107.676231,-0.037608088770104686
2011-11-10,124.790001,124.940002,123.019997,124.32,104.678673,231866500,103.70193499999999,0.009374626196136937
2011-11-11,125.83000200000001,126.989998,125.790001,126.660004,106.64896399999999,189924400,104.678673,0.01864732999984664
2011-11-14,126.190002,127.449997,124.91999799999999,125.459999,105.63855,159258300,106.64896399999999,-0.009519369379047404
2011-11-15,125.16999799999999,126.75,124.720001,126.08000200000001,106.160599,184709400,105.63855,0.0049296709612445255
2011-11-16,124.809998,126.339996,123.900002,124.08000200000001,104.47659300000001,235782500,106.160599,-0.015989976549919405
2011-11-17,123.849998,124.160004,121.230003,122.110001,102.81781,331219600,104.47659300000001,-0.016004468842218067
2011-11-18,122.5,122.75,121.470001,121.980003,102.70837399999999,215580400,102.81781,-0.0010649349704507927
2011-11-21,120.199997,120.349998,118.650002,119.660004,100.754913,229611600,102.70837399999999,-0.01920268816612758
2011-11-22,119.400002,120.099998,118.519997,119.190002,100.359161,216494900,100.754913,-0.003935602346910372
2011-11-23,118.07,119.190002,116.559998,116.559998,98.144669,224329100,100.359161,-0.02231275713581571
2011-11-25,116.379997,117.699997,116.199997,116.339996,97.959412,99557000,98.144669,-0.0018893748071446836
2011-11-28,119.540001,120.18,118.82,119.709999,100.796982,210686000,97.959412,0.02855518509687993
2011-11-29,120.050003,121.0,119.610001,120.050003,101.083275,199241500,100.796982,0.00283626736141418
2011-11-30,123.489998,125.220001,120.0,124.989998,105.24282099999999,324439500,101.083275,0.04032557913575374
2011-12-01,124.849998,125.639999,124.43,124.970001,105.22598300000001,176954800,105.24282099999999,-0.00016000471058763566
2011-12-02,126.120003,126.5,124.779999,124.860001,105.13333899999999,221109700,105.22598300000001,-0.00088081673879703
2011-12-05,126.839996,127.18,125.440002,126.220001,106.278488,225263900,105.13333899999999,0.010833454458456515
2011-12-06,126.209999,127.110001,125.760002,126.260002,106.312172,178842100,106.278488,0.00031689068825446753
2011-12-07,125.839996,127.260002,124.970001,126.730003,106.70790900000001,237802500,106.312172,0.003715494364674221
2011-12-08,125.900002,126.18,123.650002,123.949997,104.367126,240862800,106.70790900000001,-0.02218053846766388
2011-12-09,124.510002,126.370003,124.400002,126.050003,106.13533799999999,209111400,104.367126,0.016800312510335758
2011-12-12,124.949997,124.970001,123.160004,124.209999,104.58602900000001,215826100,106.13533799999999,-0.014705076570181497
2011-12-13,124.860001,125.57,122.449997,123.050003,103.609314,245159800,104.58602900000001,-0.009382747485300769
2011-12-14,122.559998,123.029999,121.470001,121.739998,102.506271,238618800,103.609314,-0.01070325206439282
2011-12-15,123.029999,123.199997,121.989998,122.18,102.876762,199109200,102.506271,0.0036078092377573867
2011-12-16,122.230003,122.949997,121.300003,121.589996,103.029297,220481400,102.876762,0.0014815982457596633
2011-12-19,122.059998,122.32,120.029999,120.290001,101.92774200000001,183903000,103.029297,-0.01074923420095164
2011-12-20,122.18,124.139999,120.370003,123.93,105.012093,225418100,101.92774200000001,0.029811364476991287
2011-12-21,123.93,124.360001,122.75,124.16999799999999,105.215424,194230900,105.012093,0.0019343905717459364
2011-12-22,124.629997,125.400002,124.230003,125.269997,106.14753700000001,119465400,105.215424,0.008820079339348474
2011-12-23,125.66999799999999,126.43,125.410004,126.389999,107.09656499999998,92187200,106.14753700000001,0.00890091924475822
2011-12-27,126.16999799999999,126.82,126.059998,126.489998,107.181297,86075700,107.09656499999998,0.0007908610215308087
2011-12-28,126.510002,126.529999,124.730003,124.83000200000001,105.774704,119107100,107.181297,-0.01321036692235733
2011-12-29,125.239998,126.25,124.860001,126.120003,106.867775,123507200,105.774704,0.010280924423200943
2011-12-30,126.019997,126.33000200000001,125.5,125.5,106.34243000000001,95599000,106.867775,-0.004927963585597439
2012-01-03,127.760002,128.380005,127.43,127.5,108.037117,193697900,106.34243000000001,0.01581048496009707
2012-01-04,127.199997,127.809998,126.709999,127.699997,108.206604,127186500,108.037117,0.001567555662860265
2012-01-05,127.010002,128.229996,126.43,128.03999299999998,108.494698,173895000,108.206604,0.0026589057571060337
2012-01-06,128.199997,128.220001,127.290001,127.709999,108.215065,148050000,108.494698,-0.0025807158046546874
2012-01-09,128.0,128.179993,127.410004,128.020004,108.477776,99530200,108.215065,0.00242473288458811
