Date,Open,High,Low,Close,Adj Close,Volume
2012-06-14,125.120003,126.940002,124.949997,126.370003,105.391579,8162700
2012-06-15,126.769997,127.480003,126.639999,127.339996,106.385765,6268400
2012-06-18,126.800003,127.540001,126.650002,127.129997,106.210289,4568500
2012-06-19,127.730003,128.710007,127.510002,128.059998,106.987244,3869500
2012-06-20,128.119995,128.490005,127.110001,127.959999,106.903725,9212800
2012-06-21,128.149994,128.339996,125.339996,125.440002,104.798416,7702600
2012-06-22,126.129997,126.480003,125.779999,126.230003,105.458405,5295800
2012-06-25,125.059998,125.089996,124.320000,124.760002,104.230293,5922300
2012-06-26,125.029999,125.510002,124.250000,125.080002,104.497650,7551600
2012-06-27,125.400002,126.230003,125.320000,126.010002,105.274643,3717100
2012-06-28,125.019997,125.860001,124.250000,125.800003,105.099159,6460100
2012-06-29,127.750000,128.570007,127.440002,128.449997,107.313095,5844400
2012-07-02,128.619995,128.770004,127.690002,128.360001,107.237877,3837000
2012-07-03,128.369995,129.229996,128.240005,129.149994,107.897903,2717700
2012-07-05,128.619995,129.410004,128.300003,128.779999,107.588829,6637500
2012-07-06,127.790001,127.809998,126.870003,127.570000,106.577927,4341400
2012-07-09,127.419998,127.500000,126.709999,127.239998,106.302208,4503800
2012-07-10,127.959999,128.139999,125.910004,126.349998,105.558670,6730900
2012-07-11,126.430000,126.489998,125.190002,125.910004,105.191078,6839500
2012-07-12,125.209999,126.160004,124.769997,125.570000,104.907021,4412400
2012-07-13,125.919998,127.709999,125.860001,127.620003,106.619713,3942000
2012-07-16,127.250000,127.510002,126.750000,127.120003,106.201973,1991700
2012-07-17,127.529999,128.149994,126.290001,127.820000,106.786774,3326900
2012-07-18,127.489998,129.149994,127.430000,128.960007,107.739174,3099300
2012-07-19,129.270004,129.710007,128.809998,129.320007,108.039970,3845000
2012-07-20,128.350006,128.660004,127.809998,128.039993,107.144554,7435600
2012-07-23,126.019997,127.180000,125.529999,126.910004,106.198967,4647900
2012-07-24,126.930000,127.010002,124.940002,125.860001,105.320313,7077400
2012-07-25,126.599998,127.040001,126.000000,126.510002,105.864250,3872300
2012-07-26,128.169998,129.029999,127.930000,128.580002,107.596443,8074000
2012-07-27,129.020004,130.889999,128.979996,130.539993,109.236565,7463900
2012-07-30,130.309998,130.990005,130.119995,130.399994,109.119423,4235800
2012-07-31,130.250000,130.529999,129.690002,129.690002,108.525261,4783400
2012-08-01,130.470001,130.500000,129.179993,129.449997,108.324455,5770000
2012-08-02,128.660004,129.289993,127.510002,128.539993,107.562973,10915200
2012-08-03,130.059998,131.070007,129.880005,130.729996,109.395561,7768300
2012-08-06,130.940002,131.610001,130.880005,130.899994,109.537735,4572700
2012-08-07,131.320007,131.889999,131.289993,131.380005,109.939529,3584500
2012-08-08,130.940002,131.839996,130.889999,131.550003,110.081726,3003900
2012-08-09,131.500000,131.869995,131.110001,131.570007,110.098503,3355100
2012-08-10,131.149994,131.949997,130.789993,131.929993,110.399727,4410400
2012-08-13,131.740005,131.899994,131.020004,131.619995,110.140327,3986700
2012-08-14,132.050003,132.160004,131.320007,131.660004,110.173798,3421500
2012-08-15,131.509995,131.990005,131.440002,131.720001,110.223991,2834800
2012-08-16,131.770004,132.750000,131.500000,132.570007,110.935287,5340400
2012-08-17,132.289993,132.520004,132.190002,132.419998,111.102242,2484300
2012-08-20,132.190002,132.470001,131.990005,132.380005,111.068710,2266700
2012-08-21,132.570007,133.020004,131.570007,131.770004,110.556877,4094500
2012-08-22,131.570007,131.800003,130.940002,131.470001,110.305168,4496200
2012-08-23,131.259995,131.289993,130.199997,130.380005,109.390656,4159600
2012-08-24,130.210007,131.559998,130.059998,131.380005,110.229675,4202400
2012-08-27,131.419998,131.570007,130.949997,131.059998,109.961189,1806500
2012-08-28,130.750000,131.300003,130.600006,130.860001,109.793365,3028000
2012-08-29,130.869995,131.279999,130.630005,130.919998,109.843750,2400400
2012-08-30,130.380005,130.389999,129.649994,129.919998,109.004700,4120700
2012-08-31,130.639999,131.399994,130.039993,130.880005,109.810150,5447700
2012-09-04,130.740005,130.800003,129.630005,130.229996,109.264816,4106900
2012-09-05,130.369995,130.830002,130.039993,130.369995,109.382271,2828800
2012-09-06,131.160004,132.830002,131.160004,132.820007,111.437843,5559400
2012-09-07,132.889999,133.089996,132.570007,132.940002,111.538483,4827700
2012-09-10,132.770004,133.160004,132.419998,132.479996,111.152565,2296800
2012-09-11,132.600006,133.449997,132.589996,133.089996,111.664352,2824400
2012-09-12,133.460007,133.649994,133.080002,133.369995,111.899307,1953900
2012-09-13,133.270004,135.710007,133.210007,135.389999,113.594116,6975700
2012-09-14,135.619995,136.479996,135.410004,135.860001,113.988441,5186100
2012-09-17,135.570007,135.880005,135.240005,135.529999,113.711563,2606500
2012-09-18,135.149994,135.789993,135.149994,135.610001,113.778717,3375400
2012-09-19,135.850006,136.240005,135.550003,135.729996,113.879372,3080800
2012-09-20,135.199997,135.979996,135.000000,135.949997,114.063972,6949700
2012-09-21,136.210007,136.240005,135.399994,135.470001,113.896645,5318100
2012-09-24,134.919998,135.729996,134.880005,135.320007,113.770546,2706900
2012-09-25,135.529999,135.899994,134.279999,134.339996,112.946571,6292300
2012-09-26,134.369995,134.509995,133.740005,133.899994,112.576653,5447700
2012-09-27,134.440002,134.940002,133.850006,134.600006,113.165215,4975500
2012-09-28,133.919998,134.479996,133.360001,134.050003,112.702789,4565400
2012-10-01,134.619995,135.690002,134.529999,134.779999,113.316544,4854000
2012-10-02,135.110001,135.380005,133.940002,134.479996,113.064285,6269100
2012-10-03,134.750000,135.110001,134.100006,134.679993,113.232445,3319800
2012-10-04,135.149994,135.710007,134.960007,135.520004,113.938690,3911800
2012-10-05,136.089996,136.440002,135.479996,135.960007,114.308601,4560300
2012-10-08,135.399994,135.860001,135.320007,135.649994,114.048012,2405000
2012-10-09,135.419998,135.740005,134.550003,134.589996,113.156761,6034700
2012-10-10,134.399994,134.449997,133.070007,133.279999,112.055428,10138700
2012-10-11,133.910004,134.100006,133.080002,133.130005,111.929321,3669100
2012-10-12,133.259995,133.830002,132.750000,133.130005,111.929321,3271200
2012-10-15,133.339996,134.190002,133.059998,134.020004,112.677582,2641800
2012-10-16,134.649994,135.360001,134.570007,135.300003,113.753693,5454400
2012-10-17,134.949997,135.460007,134.850006,135.429993,113.863022,3815400
2012-10-18,135.259995,135.770004,135.000000,135.360001,113.804230,6305000
2012-10-19,134.800003,134.800003,132.809998,133.110001,112.067261,10437500
2012-10-22,132.929993,133.389999,132.039993,133.100006,112.058899,5591900
2012-10-23,131.600006,131.630005,130.529999,130.740005,110.071945,8962100
2012-10-24,131.000000,131.250000,130.339996,130.500000,109.869881,6097300
2012-10-25,131.190002,131.350006,130.089996,130.779999,110.105644,6313100
2012-10-26,130.679993,131.229996,130.089996,130.789993,110.114059,4182600
2012-10-31,131.350006,131.589996,130.229996,130.600006,109.954094,3939600
2012-11-01,131.020004,132.440002,130.970001,131.979996,111.115936,3807400
2012-11-02,132.559998,132.610001,130.470001,130.669998,110.013039,5141300
2012-11-05,130.460007,131.130005,130.110001,130.869995,110.181396,2710700
2012-11-06,131.279999,132.630005,131.199997,132.050003,111.174919,4408300
2012-11-07,131.050003,131.050003,128.649994,129.250000,108.817497,18648300
2012-11-08,129.179993,129.679993,127.989998,127.989998,107.756706,8427500
2012-11-09,127.360001,128.789993,127.279999,127.919998,107.697784,6571600
2012-11-12,128.190002,128.539993,127.699997,128.039993,107.798828,3758200
2012-11-13,127.410004,128.919998,127.330002,127.529999,107.369415,5407200
2012-11-14,127.820000,128.039993,125.459999,125.760002,105.879250,9479400
2012-11-15,125.570000,126.050003,125.010002,125.510002,105.668770,7658000
2012-11-16,125.250000,125.769997,124.419998,125.599998,106.017342,9350400
2012-11-19,126.629997,127.680000,126.510002,127.629997,107.730850,9551500
2012-11-20,127.309998,127.870003,126.750000,127.709999,107.798393,7021800
2012-11-21,127.650002,128.220001,127.540001,128.149994,108.169762,4589400
2012-11-23,128.669998,129.910004,128.660004,129.889999,109.638474,3345800
2012-11-26,129.119995,129.520004,128.789993,129.520004,109.326195,4621000
2012-11-27,129.179993,129.649994,128.509995,128.679993,108.617142,4910000
2012-11-28,128.169998,129.750000,127.470001,129.639999,109.427483,7397000
2012-11-29,130.229996,130.539993,129.509995,130.139999,109.849518,6112800
2012-11-30,130.250000,130.460007,129.779999,130.100006,109.815735,4979600
2012-12-03,130.690002,130.800003,129.490005,129.550003,109.351486,5820800
2012-12-04,129.610001,130.139999,129.300003,129.389999,109.216484,5760400
2012-12-05,129.710007,130.820007,129.160004,130.240005,109.933937,8697300
2012-12-06,130.339996,130.800003,130.089996,130.740005,110.355919,4129400
2012-12-07,131.300003,131.610001,130.820007,131.559998,111.048157,3993200
2012-12-10,131.589996,132.009995,131.570007,131.740005,111.200043,3480900
2012-12-11,132.210007,133.119995,132.179993,132.500000,111.841530,4012700
2012-12-12,132.979996,133.339996,132.330002,132.509995,111.849976,9551800
2012-12-13,132.529999,132.720001,131.550003,131.820007,111.267601,3844500
2012-12-14,131.699997,132.000000,131.259995,131.460007,110.963745,3114300
2012-12-17,131.649994,132.520004,131.630005,132.440002,111.790894,4534100
2012-12-18,132.679993,133.729996,132.380005,133.550003,112.727844,6459500
2012-12-19,133.669998,133.699997,132.600006,132.619995,111.942802,5511500
2012-12-20,132.570007,133.279999,132.270004,133.190002,112.423988,5530500
2012-12-21,131.059998,132.020004,130.830002,131.789993,111.588257,11495800
2012-12-24,131.289993,131.419998,130.970001,130.970001,110.894005,1997400
2012-12-26,131.289993,131.479996,130.470001,130.809998,110.758453,3982900
2012-12-27,130.940002,131.139999,129.339996,130.600006,110.580704,8308600
2012-12-28,129.820007,130.449997,128.970001,129.070007,109.285187,8570000
2012-12-31,128.660004,130.899994,128.539993,130.580002,110.563721,12067800
2013-01-02,132.990005,133.860001,132.889999,133.770004,113.264732,9636300
2013-01-03,133.639999,134.050003,133.309998,133.630005,113.146233,8665200
2013-01-04,133.699997,134.199997,133.490005,134.059998,113.510300,4759300
2013-01-07,133.690002,133.729996,133.160004,133.509995,113.044647,6119700
2013-01-08,133.320007,133.500000,132.740005,133.059998,112.663567,4269800
2013-01-09,133.399994,133.979996,133.399994,133.710007,113.213974,3898000
2013-01-10,134.199997,134.580002,133.630005,134.539993,113.916702,6004300
2013-01-11,134.460007,134.800003,134.210007,134.720001,114.069160,4508000
2013-01-14,134.660004,135.000000,134.399994,134.889999,114.213043,4298000
2013-01-15,134.289993,135.259995,134.240005,135.080002,114.373947,2966100
2013-01-16,134.619995,135.050003,134.539993,134.889999,114.213043,3197800
2013-01-17,135.369995,136.190002,135.229996,135.830002,115.009010,6227500
2013-01-18,135.809998,136.160004,135.419998,136.089996,115.352242,4922500
2013-01-22,136.130005,136.770004,135.919998,136.740005,115.903221,4544900
2013-01-23,137.190002,137.630005,137.139999,137.460007,116.513550,6397800
2013-01-24,137.589996,138.490005,137.570007,138.020004,116.988182,6288000
2013-01-25,138.389999,138.630005,138.039993,138.619995,117.496719,4461000
2013-01-28,138.850006,138.880005,138.300003,138.649994,117.522133,3167700
2013-01-29,138.440002,139.380005,138.440002,139.229996,118.013802,3946700
2013-01-30,139.229996,139.369995,138.669998,138.759995,117.615425,5496100
2013-01-31,138.759995,140.220001,138.320007,138.410004,117.318756,3935300
2013-02-01,139.289993,139.889999,139.039993,139.740005,118.446060,5234900
2013-02-04,138.809998,138.979996,138.360001,138.570007,117.454369,6536200
2013-02-05,139.240005,139.850006,139.210007,139.389999,118.149414,5819800
2013-02-06,138.880005,139.699997,138.880005,139.580002,118.310471,3113900
2013-02-07,139.589996,139.639999,138.320007,139.289993,118.064705,6637600
2013-02-08,139.369995,140.029999,139.369995,139.729996,118.437576,3573800
2013-02-11,139.619995,139.679993,139.210007,139.520004,118.259598,2542800
2013-02-12,139.589996,140.210007,139.509995,140.050003,118.708870,3498600
2013-02-13,140.229996,140.360001,139.500000,139.869995,118.556198,3387800
2013-02-14,139.380005,139.960007,139.259995,139.860001,118.547821,3048800
2013-02-15,139.509995,139.710007,138.750000,139.449997,118.502762,6111300
2013-02-19,139.559998,140.160004,139.520004,139.970001,118.944664,3944000
2013-02-20,140.000000,140.279999,138.880005,138.880005,118.018379,5974200
2013-02-21,138.649994,138.880005,138.059998,138.509995,117.703918,7517900
2013-02-22,139.240005,139.830002,138.860001,139.809998,118.808624,4158500
2013-02-25,140.330002,140.589996,137.600006,137.660004,116.981628,10031600
2013-02-26,138.350006,138.960007,137.979996,138.779999,117.933388,9236100
2013-02-27,138.740005,140.869995,138.639999,140.600006,119.479988,7404500
2013-02-28,140.449997,141.309998,140.179993,140.279999,119.208107,11383200
2013-03-01,139.889999,140.899994,139.169998,140.740005,119.598999,6506400
2013-03-04,140.360001,141.100006,140.100006,141.070007,119.879395,3619700
2013-03-05,141.690002,142.679993,141.690002,142.339996,120.958649,7962300
2013-03-06,142.910004,143.070007,142.490005,142.839996,121.383499,4481000
2013-03-07,142.979996,143.389999,142.899994,143.139999,121.638496,3689100
2013-03-08,143.949997,144.020004,143.210007,143.759995,122.165352,5680700
2013-03-11,143.729996,144.360001,143.610001,144.360001,122.675171,4373000
2013-03-12,144.289993,144.699997,144.029999,144.399994,122.709190,5166400
2013-03-13,144.440002,144.710007,144.089996,144.460007,122.760170,4319500
2013-03-14,144.809998,145.350006,144.759995,145.330002,123.499504,5361200
2013-03-15,144.820007,144.889999,144.389999,144.820007,123.322456,10835400
2013-03-18,143.850006,144.880005,143.699997,144.169998,122.768890,5511200
2013-03-19,144.509995,144.830002,143.479996,144.300003,122.879623,9298500
2013-03-20,144.860001,145.149994,144.589996,144.809998,123.313828,5924700
2013-03-21,144.119995,144.589996,143.490005,143.889999,122.530510,6075700
2013-03-22,144.309998,144.940002,144.279999,144.899994,123.390511,5027800
2013-03-25,145.089996,145.320007,143.600006,144.210007,122.802956,9603200
2013-03-26,144.669998,145.289993,144.630005,145.279999,123.714104,4877900
2013-03-27,144.350006,145.089996,144.059998,144.960007,123.441559,4128900
2013-03-28,145.009995,145.529999,144.839996,145.320007,123.748161,4346000
2013-04-01,145.300003,145.729996,144.970001,145.380005,123.799286,8621600
2013-04-02,145.869995,146.500000,145.779999,146.270004,124.557144,5672300
2013-04-03,146.240005,146.470001,144.949997,145.139999,123.594833,7661100
2013-04-04,145.360001,145.979996,145.089996,145.770004,124.131271,7520100
2013-04-05,144.179993,145.509995,144.050003,145.309998,123.739731,7307400
2013-04-08,145.320007,145.949997,144.759995,145.949997,124.284584,3865000
2013-04-09,146.080002,146.960007,145.750000,146.509995,124.761475,5492300
2013-04-10,146.979996,148.059998,146.960007,147.779999,125.843002,7947100
2013-04-11,147.820007,148.660004,147.630005,148.399994,126.370964,6975600
2013-04-12,147.990005,148.460007,147.679993,148.419998,126.387901,8710800
2013-04-15,147.899994,147.929993,145.720001,145.809998,124.165382,14177400
2013-04-16,146.979996,147.389999,146.369995,147.360001,125.485352,6974100
2013-04-17,146.550003,146.600006,145.369995,145.949997,124.284584,10757100
2013-04-18,146.100006,146.119995,144.770004,145.179993,123.628975,8277100
2013-04-19,144.710007,145.210007,144.360001,145.139999,123.714981,6028600
2013-04-22,145.380005,145.570007,144.240005,145.320007,123.868484,11711700
2013-04-23,146.130005,146.899994,145.149994,146.800003,125.129951,10435300
2013-04-24,147.020004,147.210007,146.389999,146.449997,124.831619,4963800
2013-04-25,146.639999,147.419998,146.360001,146.759995,125.095894,4160500
2013-04-26,146.550003,147.149994,146.520004,146.880005,125.198212,3242600
2013-04-29,147.199997,148.149994,146.910004,147.860001,126.033501,6132000
2013-04-30,147.869995,148.110001,147.050003,148.020004,126.169930,8065800
2013-05-01,147.559998,147.809998,146.580002,146.740005,125.078781,5372800
2013-05-02,147.119995,148.050003,146.910004,147.960007,126.118782,4340700
2013-05-03,149.259995,149.820007,149.199997,149.360001,127.312111,5929900
2013-05-06,149.360001,149.600006,149.139999,149.429993,127.371735,3110600
2013-05-07,149.770004,150.279999,149.440002,150.259995,128.079239,5361800
2013-05-08,150.130005,150.960007,150.100006,150.940002,128.658844,4087100
2013-05-09,150.899994,151.369995,150.389999,150.839996,128.573593,3948500
2013-05-10,150.910004,151.100006,150.289993,151.039993,128.744095,4138200
2013-05-13,150.750000,151.009995,150.479996,150.860001,128.590683,3841500
2013-05-14,150.880005,152.169998,150.860001,152.130005,129.673172,5551900
2013-05-15,151.880005,153.110001,151.860001,152.779999,130.227203,5770700
2013-05-16,152.639999,153.110001,152.240005,152.449997,129.945953,8194700
2013-05-17,152.419998,153.240005,152.210007,153.139999,130.902527,5503200
2013-05-20,153.039993,153.559998,152.820007,153.039993,130.816986,4464700
2013-05-21,153.279999,154.020004,152.889999,153.509995,131.218735,5734900
2013-05-22,153.710007,155.139999,152.350006,152.839996,130.646057,12806500
2013-05-23,151.669998,153.240005,151.550003,152.770004,130.586227,10474400
2013-05-24,152.160004,152.820007,151.729996,152.770004,130.586227,4535300
2013-05-28,154.210007,154.979996,153.479996,153.880005,131.535019,9374100
2013-05-29,153.020004,153.250000,152.020004,152.839996,130.646057,7906200
2013-05-30,152.860001,153.800003,152.600006,153.100006,130.868240,8231800
2013-05-31,152.610001,153.729996,150.899994,151.100006,129.158722,7424700
2013-06-03,151.539993,152.360001,151.100006,152.309998,130.192963,10861300
2013-06-04,152.259995,152.910004,150.820007,151.639999,129.620316,7956400
2013-06-05,151.220001,151.429993,149.289993,149.309998,127.628677,9426900
2013-06-06,149.380005,150.270004,148.309998,150.250000,128.432129,15155100
2013-06-07,151.160004,152.440002,150.699997,152.320007,130.201569,8087900
2013-06-10,152.789993,152.880005,151.979996,152.210007,130.107483,4917900
2013-06-11,151.080002,152.419998,150.699997,151.199997,129.244171,7012500
2013-06-12,152.179993,152.350006,149.699997,149.860001,128.098770,6901000
2013-06-13,149.740005,151.990005,149.479996,151.759995,129.722900,6208200
2013-06-14,151.600006,152.009995,150.389999,150.660004,128.782608,4639300
2013-06-17,151.630005,152.580002,151.050003,151.779999,129.739914,6693100
2013-06-18,151.960007,153.360001,151.919998,153.100006,130.868240,4807900
2013-06-19,152.940002,153.220001,151.050003,151.089996,129.150146,9143700
2013-06-20,149.839996,149.880005,147.289993,147.580002,126.149826,14309900
2013-06-21,148.029999,148.279999,146.529999,147.729996,126.538696,10968600
2013-06-24,146.330002,147.429993,145.169998,146.279999,125.296692,14129300
2013-06-25,147.410004,147.800003,146.619995,147.300003,126.170486,7592300
2013-06-26,148.300003,149.070007,147.970001,148.789993,127.446693,6326000
2013-06-27,149.690002,150.419998,149.550003,149.899994,128.397400,6584600
2013-06-28,149.320007,150.029999,148.470001,148.550003,127.241104,6719200
2013-07-01,149.520004,150.500000,149.220001,149.419998,127.986275,4895800
2013-07-02,149.149994,150.210007,148.399994,148.929993,127.566612,4873800
2013-07-03,148.419998,149.979996,148.250000,149.539993,128.089035,2589400
2013-07-05,150.720001,151.089996,149.410004,151.020004,129.356766,5528500
2013-07-08,151.779999,152.429993,151.679993,152.020004,130.213348,4915600
2013-07-09,152.710007,152.990005,152.220001,152.789993,130.872879,5200200
2013-07-10,152.770004,153.289993,152.360001,152.710007,130.804367,6126900
2013-07-11,154.350006,154.619995,153.710007,154.380005,132.234833,5848400
2013-07-12,154.419998,154.759995,153.889999,154.169998,132.054932,6349800
2013-07-15,154.559998,154.869995,154.330002,154.639999,132.457550,2751600
2013-07-16,154.600006,154.740005,153.929993,154.300003,132.166321,3594600
2013-07-17,154.639999,154.850006,154.179993,154.440002,132.286163,6504400
2013-07-18,154.979996,155.740005,154.559998,155.339996,133.057129,6823000
2013-07-19,154.880005,155.139999,154.570007,155.119995,133.044998,4828400
2013-07-22,155.119995,155.419998,154.809998,155.110001,133.036499,3165700
2013-07-23,155.570007,155.669998,155.080002,155.360001,133.250916,3394100
2013-07-24,155.610001,155.699997,154.610001,155.100006,133.027847,3894500
2013-07-25,154.539993,155.250000,154.199997,155.119995,133.044998,5483500
2013-07-26,154.479996,155.250000,153.669998,155.160004,133.079391,3859300
2013-07-29,154.860001,155.139999,154.449997,154.929993,132.882111,2592500
2013-07-30,155.399994,155.580002,154.419998,154.910004,132.864975,4211000
2013-07-31,155.119995,156.029999,154.559998,154.839996,132.804977,11784600
2013-08-01,155.889999,156.160004,155.669998,155.889999,133.705505,4872400
2013-08-02,155.470001,156.240005,155.229996,156.199997,133.971375,3620800
2013-08-05,155.910004,156.009995,155.500000,155.789993,133.619705,3077100
2013-08-06,155.369995,155.380005,154.410004,154.850006,132.813507,3582300
2013-08-07,154.320007,154.750000,154.009995,154.539993,132.547653,4341600
2013-08-08,155.330002,155.449997,153.990005,154.690002,132.676300,5071200
2013-08-09,154.490005,154.949997,153.330002,154.110001,132.178818,4550300
2013-08-12,153.449997,154.300003,153.350006,154.029999,132.110184,3697300
2013-08-13,154.419998,154.970001,153.339996,154.440002,132.461853,4752500
2013-08-14,154.270004,154.429993,153.110001,153.320007,131.501221,6372100
2013-08-15,152.100006,152.100006,150.970001,151.119995,129.614304,10021900
2013-08-16,150.580002,151.059998,150.190002,150.500000,129.410522,7035200
2013-08-19,150.300003,150.720001,149.660004,149.740005,128.757050,4174100
2013-08-20,149.910004,150.410004,149.559998,149.750000,128.765610,3845900
2013-08-21,149.440002,149.919998,148.500000,148.639999,127.811211,9497100
2013-08-22,148.860001,149.610001,148.770004,149.399994,128.464615,4227000
2013-08-23,149.589996,150.009995,149.059998,149.830002,128.834412,9601600
2013-08-26,149.830002,150.270004,149.190002,149.210007,128.301300,5770200
2013-08-27,148.190002,148.740005,147.410004,147.500000,126.830948,11440200
2013-08-28,147.419998,148.440002,147.369995,148.039993,127.295197,4842500
2013-08-29,148.020004,148.979996,147.820007,148.250000,127.475845,4695500
2013-08-30,148.419998,148.419998,147.429993,147.850006,127.131958,6326800
2013-09-03,148.880005,149.199997,147.610001,148.110001,127.355431,5430300
2013-09-04,148.020004,149.410004,147.820007,149.179993,128.275421,4577700
2013-09-05,149.179993,149.710007,149.020004,149.119995,128.223923,6021300
2013-09-06,149.699997,149.970001,147.770004,149.089996,128.198090,9001900
2013-09-09,149.500000,150.779999,149.479996,150.470001,129.384659,4402500
2013-09-10,151.470001,151.820007,151.100006,151.789993,130.519806,7917100
2013-09-11,151.820007,153.179993,151.770004,153.149994,131.689148,7044000
2013-09-12,153.330002,153.410004,152.779999,153.029999,131.585953,5555700
2013-09-13,153.339996,153.800003,153.210007,153.690002,132.153534,4829600
2013-09-16,155.330002,155.490005,154.660004,154.940002,133.228317,6569000
2013-09-17,155.020004,155.509995,154.979996,155.289993,133.529343,4517600
2013-09-18,155.160004,157.059998,154.649994,156.690002,134.733124,9637300
2013-09-19,156.869995,156.919998,156.220001,156.320007,134.414978,7626600
2013-09-20,156.160004,156.190002,154.300003,154.300003,132.936600,9381000
2013-09-23,154.110001,154.320007,153.320007,153.710007,132.428223,8662000
2013-09-24,153.740005,154.020004,152.949997,153.059998,131.868271,5774900
2013-09-25,153.259995,153.389999,152.190002,152.419998,131.316818,7187200
2013-09-26,152.699997,153.539993,152.470001,152.949997,131.773438,5026300
2013-09-27,152.300003,152.440002,151.759995,152.210007,131.135880,6634800
2013-09-30,150.789993,151.539993,150.449997,151.000000,130.093445,9426100
2013-10-01,151.000000,151.770004,150.770004,151.619995,130.627625,8616300
2013-10-02,150.899994,151.100006,150.149994,150.979996,130.076157,8895300
2013-10-03,150.660004,150.759995,149.169998,149.669998,128.947540,10949200
2013-10-04,149.679993,150.559998,149.429993,150.429993,129.602386,6867800
2013-10-07,149.119995,149.850006,148.910004,149.000000,128.370377,6081100
2013-10-08,149.000000,149.139999,147.500000,147.529999,127.104012,10388000
2013-10-09,147.690002,148.320007,146.960007,147.779999,127.319313,11075200
2013-10-10,149.139999,151.009995,149.089996,150.960007,130.058975,12792200
2013-10-11,150.919998,152.220001,150.759995,152.169998,131.101425,8186000
2013-10-14,151.190002,152.880005,151.080002,152.800003,131.644272,6470100
2013-10-15,152.600006,152.800003,151.339996,151.339996,130.386368,8144700
2013-10-16,152.369995,153.559998,152.240005,153.520004,132.264557,8714800
2013-10-17,152.110001,153.589996,152.050003,153.479996,132.230087,9916600
2013-10-18,153.660004,153.800003,152.889999,153.600006,132.480225,7714400
2013-10-21,153.690002,153.759995,153.270004,153.529999,132.419830,3588300
2013-10-22,154.029999,154.860001,153.820007,154.250000,133.040817,7501700
2013-10-23,153.809998,154.029999,153.320007,153.820007,132.669968,5428400
2013-10-24,154.190002,154.949997,154.100006,154.800003,133.515228,5182600
2013-10-25,154.910004,155.449997,154.789993,155.449997,134.075806,4565000
2013-10-28,155.199997,155.649994,154.990005,155.369995,134.006882,4968800
2013-10-29,155.710007,156.500000,155.619995,156.500000,134.981506,5779100
2013-10-30,156.729996,156.869995,155.369995,155.869995,134.438095,6100200
2013-10-31,155.610001,156.179993,155.100006,155.289993,133.937881,8157400
2013-11-01,155.580002,156.149994,155.080002,155.860001,134.429489,5909900
2013-11-04,156.259995,156.360001,155.529999,156.059998,134.602036,4042500
2013-11-05,155.279999,156.179993,154.869995,155.889999,134.455353,5442800
2013-11-06,156.490005,157.289993,156.369995,157.220001,135.602478,7548400
2013-11-07,157.720001,157.800003,155.679993,155.850006,134.420792,10211000
2013-11-08,155.660004,157.490005,155.580002,157.490005,135.835342,7594900
2013-11-11,157.330002,157.729996,157.149994,157.610001,135.938828,3795200
2013-11-12,157.419998,157.720001,156.869995,157.369995,135.731903,4094800
2013-11-13,156.520004,158.119995,156.500000,158.059998,136.326965,5062900
2013-11-14,158.100006,158.809998,157.949997,158.729996,136.904816,6931000
2013-11-15,158.570007,159.300003,158.479996,159.300003,137.654907,6529100
2013-11-18,159.710007,159.949997,159.070007,159.440002,137.775879,5236000
2013-11-19,159.580002,159.929993,159.089996,159.330002,137.680878,5017300
2013-11-20,159.550003,159.880005,158.350006,158.770004,137.196976,8401100
2013-11-21,159.289993,159.880005,159.169998,159.860001,138.138840,4579900
2013-11-22,159.830002,160.429993,159.479996,160.399994,138.605408,4466400
2013-11-25,160.809998,160.850006,160.300003,160.610001,138.786957,5114400
2013-11-26,160.539993,160.970001,160.460007,160.500000,138.691864,5231300
2013-11-27,160.789993,160.940002,160.410004,160.850006,138.994263,6272800
2013-11-29,161.110001,161.580002,160.580002,160.720001,138.882019,2887900
2013-12-02,160.759995,160.839996,159.710007,159.919998,138.190643,5655700
2013-12-03,159.229996,159.619995,158.460007,158.990005,137.387085,8660700
2013-12-04,158.460007,159.520004,157.830002,158.759995,137.188293,7138200
2013-12-05,158.449997,158.889999,158.009995,158.119995,136.635269,5823000
2013-12-06,159.529999,160.179993,159.130005,160.160004,138.398041,6345300
2013-12-09,160.289993,160.529999,160.110001,160.229996,138.458603,3967700
2013-12-10,159.770004,160.190002,159.639999,159.720001,138.017883,4047600
2013-12-11,159.839996,159.899994,158.229996,158.309998,136.799484,7906700
2013-12-12,158.210007,158.429993,157.070007,157.470001,136.073608,7078700
2013-12-13,157.539993,157.970001,157.100006,157.649994,136.229080,8886500
2013-12-16,158.369995,159.369995,158.250000,158.899994,137.309280,7076500
2013-12-17,159.270004,159.289993,158.389999,158.779999,137.205521,6001100
2013-12-18,159.160004,161.789993,158.110001,161.759995,139.780624,15330700
2013-12-19,161.479996,162.009995,161.279999,161.880005,139.884399,8018300
2013-12-20,161.619995,162.529999,161.610001,162.009995,140.339188,7978200
2013-12-23,162.570007,162.850006,162.330002,162.619995,140.867493,4992800
2013-12-24,162.720001,163.259995,162.589996,163.160004,141.335312,2462000
2013-12-26,163.600006,164.490005,163.580002,164.460007,142.461395,4971600
2013-12-27,164.759995,164.919998,164.220001,164.470001,142.470123,6176900
2013-12-30,164.550003,164.679993,164.399994,164.589996,142.573990,4043600
